run_id,model_name,prior_method,prior_lambda,synthetic_prior_rho,calibration_method,score_transform,score_alpha,eval_split,average_precision,roc_auc,log_loss,brier_score,score_entropy,normalized_score_entropy,tie_rate,n_unique_scores,occupied_bins,max_score_gap,train_time_seconds,predict_time_seconds,n_train,n_eval,positive_rate_train,positive_rate_eval
63,logistic,label_smoothing,0.1,,none,raw,,test,0.03164220960341729,0.9132209986895378,0.05889755952751998,0.01086241201050028,1.7537805371076436,0.4483052718949191,0.0,60000,48,0.00988254798790178,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
64,logistic,label_smoothing,0.1,,none,shrinkage,0.01,test,0.03164220960341729,0.9132209986895378,0.05818833189854019,0.01065869757486685,1.744326857425608,0.4458887013203294,0.0,60000,47,0.00978372250802273,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
65,logistic,label_smoothing,0.1,,none,shrinkage,0.05,test,0.03164220960341729,0.9132209986895378,0.05542718898286939,0.009865000971272663,1.7060390896561315,0.4361014971765015,0.0,60000,45,0.00938842058850664,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
66,logistic,label_smoothing,0.1,,none,shrinkage,0.1,test,0.03164220960341729,0.9132209986895378,0.052110730510112814,0.008920492779393862,1.6565774165329035,0.4234579945553264,0.0,60000,43,0.008894293189111613,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
67,logistic,label_smoothing,0.1,,none,shrinkage,0.2,test,0.03164220960341729,0.9132209986895378,0.04581149874279777,0.007190184937682695,1.552324640011439,0.39680866852201624,0.0,60000,38,0.007906038390321446,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
68,logistic,label_smoothing,0.1,,none,noise_rank,0.9,test,0.033549060368273056,0.910714552803342,,,2.3849568894125395,0.6096479714212522,0.0,60000,47,0.02594357701845529,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
69,logistic,label_smoothing,0.1,,none,noise_rank,0.95,test,0.032570005674007765,0.9185629441793733,,,2.132146383810033,0.5450239890848196,0.0,60000,47,0.02300583607555795,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
70,logistic,label_smoothing,0.1,,none,noise_rank,0.98,test,0.032044274817500586,0.916310767074839,,,1.9576068433695815,0.5004078045178402,0.0,60000,47,0.00932392808307303,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
71,logistic,label_smoothing,0.1,,none,noise_rank,0.99,test,0.031947823365868294,0.9147391328859277,,,1.8660291991709412,0.47699852393038683,0.0,60000,47,0.008635613169411638,0.028434881000066525,0.09332876500002385,1740,60000,0.09009666666666666,0.0009666666666666667
72,logistic,label_smoothing,0.2,,none,raw,,val,0.06361738950391917,0.9186270866435255,0.051029581186449166,0.008199336380639834,1.6708698093591594,0.42711144771918164,0.0,60000,48,0.051115971014641826,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
73,logistic,label_smoothing,0.2,,none,shrinkage,0.01,val,0.06361738950391917,0.9186270866435255,0.05045125127642723,0.008048410357284333,1.6611024013404652,0.4246146812111265,0.0,60000,47,0.050604811304495345,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
74,logistic,label_smoothing,0.2,,none,shrinkage,0.05,val,0.06361738950391917,0.9186270866435255,0.04819728058128089,0.007460583027856535,1.6230637935289238,0.414891167888541,0.0,60000,45,0.048560172463909757,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
75,logistic,label_smoothing,0.2,,none,shrinkage,0.1,val,0.06361738950391917,0.9186270866435255,0.04546530246472765,0.006761521585058755,1.5740409951927816,0.40235985141414393,0.0,60000,44,0.046004373913177576,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
76,logistic,label_smoothing,0.2,,none,shrinkage,0.2,val,0.06361738950391917,0.9186270866435255,0.040206477946282994,0.0054824744294197465,1.4685400441243075,0.37539146423388303,0.0,60000,39,0.04089277681171344,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
77,logistic,label_smoothing,0.2,,none,noise_rank,0.9,val,0.06721948417862983,0.9020458282086476,,,2.3225709945182875,0.5937007505568329,0.0,60000,47,0.04721027683851975,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
78,logistic,label_smoothing,0.2,,none,noise_rank,0.95,val,0.06524727095330017,0.9147463237451376,,,2.0557432541756606,0.5254936515769985,0.0,60000,47,0.045058211248078406,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
79,logistic,label_smoothing,0.2,,none,noise_rank,0.98,val,0.06428586137308198,0.9160300359312853,,,1.8751591657597697,0.4793323462458896,0.0,60000,46,0.04869286710801635,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
80,logistic,label_smoothing,0.2,,none,noise_rank,0.99,val,0.06398589683870574,0.9167681057205873,,,1.784789200159917,0.4562317751412567,0.0,60000,48,0.04990441906132903,0.026866132000009202,0.16537955999990572,1740,60000,0.08019333333333334,0.0009666666666666667
81,logistic,label_smoothing,0.2,,none,raw,,test,0.03194374958892029,0.9131778535342785,0.05125748327852667,0.00837243270989972,1.6665177215622728,0.42599895738084576,0.0,60000,46,0.01565815038749363,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
82,logistic,label_smoothing,0.2,,none,shrinkage,0.01,test,0.03194374958892029,0.9131778535342785,0.050683376515560645,0.008219118129916951,1.6568651547555202,0.4235315468381779,0.0,60000,45,0.015501568883618644,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
83,logistic,label_smoothing,0.2,,none,shrinkage,0.05,test,0.03194374958892029,0.9131778535342785,0.048426381108052766,0.007621869421118403,1.6189175813163006,0.4138313039238174,0.0,60000,44,0.01487524286811892,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
84,logistic,label_smoothing,0.2,,none,shrinkage,0.1,test,0.03194374958892029,0.9131778535342785,0.04568113803305419,0.0069113301601684005,1.5694231363901376,0.4011794241016674,0.0,60000,41,0.014092335348744212,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
85,logistic,label_smoothing,0.2,,none,shrinkage,0.2,test,0.03194374958892029,0.9131778535342785,0.04039514265599396,0.0056103237217623204,1.4650273251205679,0.37449353520870465,0.0,60000,37,0.012526520309994904,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
86,logistic,label_smoothing,0.2,,none,noise_rank,0.9,test,0.03361120174825308,0.909077625612805,,,2.3191095727249134,0.592815934238378,0.0,60000,44,0.036455914204158724,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
87,logistic,label_smoothing,0.2,,none,noise_rank,0.95,test,0.032571776358088264,0.918367640443233,,,2.0530805174457365,0.5248129969064536,0.0,60000,45,0.016850032491165012,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
88,logistic,label_smoothing,0.2,,none,noise_rank,0.98,test,0.03223797154490712,0.9167192078779601,,,1.8726198115169832,0.47868323088044745,0.0,60000,45,0.011686907443185457,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
89,logistic,label_smoothing,0.2,,none,noise_rank,0.99,test,0.03211481705838366,0.9149980038174833,,,1.7835760847030406,0.4559216758767091,0.0,60000,46,0.012504943342975472,0.026866132000009202,0.09293737600000895,1740,60000,0.08019333333333334,0.0009666666666666667
90,logistic,synthetic_soft,,0.05,none,raw,,val,0.06492420364101871,0.9179586243713751,0.06395649188406834,0.01266556370908127,1.7912448885348604,0.45788199252647804,0.0,60000,50,0.020250245487007712,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
91,logistic,synthetic_soft,,0.05,none,shrinkage,0.01,val,0.06492420364101871,0.9179586243713751,0.0631178928054064,0.01242427936978196,1.7819455395998514,0.4555048723198469,0.0,60000,50,0.020047743032137633,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
92,logistic,synthetic_soft,,0.05,none,shrinkage,0.05,val,0.06492420364101871,0.9179586243713751,0.05995247405381865,0.011484250300348492,1.7442898008511116,0.44587922883654163,0.0,60000,48,0.019237733212657315,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
93,logistic,synthetic_soft,,0.05,none,shrinkage,0.1,val,0.06492420364101871,0.9179586243713751,0.05621330405077013,0.010365707611025171,1.6958320970250995,0.4334923630745626,0.0,60000,45,0.01822522093830692,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
94,logistic,synthetic_soft,,0.05,none,shrinkage,0.2,val,0.06492420364101871,0.9179586243713751,0.04919998303522398,0.008316934390606892,1.5925291021457155,0.4070858223318202,0.0,60000,40,0.016200196389606236,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
95,logistic,synthetic_soft,,0.05,none,noise_rank,0.9,val,0.07019492353846135,0.9067052173422815,,,2.4255818189848446,0.6200326060504289,0.0,60000,49,0.03017469407711315,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
96,logistic,synthetic_soft,,0.05,none,noise_rank,0.95,val,0.06886152020460007,0.9145349124843671,,,2.174105767029859,0.5557497397160417,0.0,60000,50,0.021530768888724072,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
97,logistic,synthetic_soft,,0.05,none,noise_rank,0.98,val,0.06779750961822048,0.9153454661345048,,,1.9995013170860922,0.5111169628378143,0.0,60000,50,0.02270090998889862,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
98,logistic,synthetic_soft,,0.05,none,noise_rank,0.99,val,0.06608967946983328,0.9159500735768714,,,1.9017922837367365,0.48614036295233837,0.0,60000,50,0.019347350788971318,0.02058547500007535,0.16341660900002353,1827,60000,0.09528412698412699,0.0009666666666666667
99,logistic,synthetic_soft,,0.05,none,raw,,test,0.03159808004618448,0.9120491762726957,0.06417740201871425,0.012843728344874433,1.7878452624599461,0.4570129725666779,0.0,60000,49,0.00935552426269648,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
100,logistic,synthetic_soft,,0.05,none,shrinkage,0.01,test,0.03159808004618448,0.9120491762726957,0.06335277176778469,0.012599969452753906,1.7790685006880453,0.4547694372501109,0.0,60000,48,0.009261969020069483,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
101,logistic,synthetic_soft,,0.05,none,shrinkage,0.05,test,0.03159808004618448,0.9120491762726957,0.06017841500621053,0.011650182153139278,1.741023128767852,0.44504419487106467,0.0,60000,46,0.008887748049561717,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
102,logistic,synthetic_soft,,0.05,none,shrinkage,0.1,test,0.03159808004618448,0.9120491762726957,0.05641564505871859,0.010519756633572816,1.6915632930608548,0.4324011619343031,0.0,60000,44,0.008419971836426843,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
103,logistic,synthetic_soft,,0.05,none,shrinkage,0.2,test,0.03159808004618448,0.9120491762726957,0.04936278247945236,0.008448267610945952,1.5878122762528362,0.4058800968321658,0.0,60000,39,0.007484419410157206,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
104,logistic,synthetic_soft,,0.05,none,noise_rank,0.9,test,0.033956636833115374,0.910684638829029,,,2.4222564792573795,0.6191825753315781,0.0,60000,48,0.015913163197718294,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
105,logistic,synthetic_soft,,0.05,none,noise_rank,0.95,test,0.0325168232567488,0.9177451996700259,,,2.1728806420162288,0.5554365705419518,0.0,60000,48,0.0188315963420993,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
106,logistic,synthetic_soft,,0.05,none,noise_rank,0.98,test,0.03206367510232612,0.9151633935793105,,,1.9962338152367671,0.5102817167656948,0.0,60000,48,0.010105638464254052,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
107,logistic,synthetic_soft,,0.05,none,noise_rank,0.99,test,0.031766777676770726,0.9135586814380338,,,1.8996447620571133,0.48559140869602563,0.0,60000,48,0.01070557992423149,0.02058547500007535,0.09273936900001445,1827,60000,0.09528412698412699,0.0009666666666666667
108,logistic,synthetic_soft,,0.1,none,raw,,val,0.06258880665804785,0.917814519552809,0.06182449517641055,0.012407824260214797,1.7304459618046575,0.44234043598505657,0.0,60000,50,0.020516502800867475,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
109,logistic,synthetic_soft,,0.1,none,shrinkage,0.01,val,0.06258880665804785,0.917814519552809,0.06100146300897203,0.012171663478516724,1.7220387142145868,0.44019135670346615,0.0,60000,50,0.020311337772858762,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
110,logistic,synthetic_soft,,0.1,none,shrinkage,0.05,val,0.06258880665804785,0.917814519552809,0.0579127867746715,0.011251614263101832,1.6862269669160501,0.4310370784058064,0.0,60000,48,0.01949067766082402,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
111,logistic,synthetic_soft,,0.1,none,shrinkage,0.1,val,0.06258880665804785,0.917814519552809,0.05427862135884871,0.010156889044432384,1.639772943170605,0.4191623977914573,0.0,60000,45,0.018464852520780783,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
112,logistic,synthetic_soft,,0.1,none,shrinkage,0.2,val,0.06258880665804785,0.917814519552809,0.04748472837118826,0.008151892942424004,1.538437577630895,0.39325882682597435,0.0,60000,40,0.01641320224069398,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
113,logistic,synthetic_soft,,0.1,none,noise_rank,0.9,val,0.06730529284553344,0.9049782605944366,,,2.4075648319165674,0.6154270638429118,0.0,60000,49,0.03221203535057304,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
114,logistic,synthetic_soft,,0.1,none,noise_rank,0.95,val,0.06538364793496002,0.9138770926838472,,,2.1454641473549687,0.5484283053494368,0.0,60000,50,0.021516903704311474,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
115,logistic,synthetic_soft,,0.1,none,noise_rank,0.98,val,0.06396066125769241,0.9147463237451375,,,1.9568578029566712,0.5002163331456446,0.0,60000,49,0.02605162949030504,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
116,logistic,synthetic_soft,,0.1,none,noise_rank,0.99,val,0.06378665157782343,0.9155804634134836,,,1.8463521450859377,0.4719686317089708,0.0,60000,50,0.022739982341298703,0.022747759999901973,0.16335463799998706,1914,60000,0.0909969696969697,0.0009666666666666667
117,logistic,synthetic_soft,,0.1,none,raw,,test,0.032268837049637115,0.9133216707184761,0.06207492466272634,0.012592626823833776,1.727258980329096,0.44152577270952387,0.0,60000,49,0.007269007734746591,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
118,logistic,synthetic_soft,,0.1,none,shrinkage,0.01,test,0.032268837049637115,0.9133216707184761,0.061264147165866874,0.012353772228182907,1.7179796733371255,0.439153775668838,0.0,60000,48,0.007196317657399143,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
119,logistic,synthetic_soft,,0.1,none,shrinkage,0.05,test,0.032268837049637115,0.9133216707184761,0.05815706609987447,0.011423118623283426,1.6824878033344945,0.43008126511524875,0.0,60000,46,0.006905557348009239,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
120,logistic,synthetic_soft,,0.1,none,shrinkage,0.1,test,0.032268837049637115,0.9133216707184761,0.05449111499558932,0.010315522366993058,1.6362779134362202,0.4182689905365575,0.0,60000,44,0.006542106961271998,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
121,logistic,synthetic_soft,,0.1,none,shrinkage,0.2,test,0.032268837049637115,0.9133216707184761,0.04764792920014742,0.008286065687192243,1.533559995383395,0.3920120084302921,0.0,60000,39,0.005815206187797184,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
122,logistic,synthetic_soft,,0.1,none,noise_rank,0.9,test,0.03460520909401388,0.9116505150381,,,2.404711583496957,0.6146977101515733,0.0,60000,48,0.01911602233608123,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
123,logistic,synthetic_soft,,0.1,none,noise_rank,0.95,test,0.033205172586786125,0.9192739763380463,,,2.1430023123294526,0.5477990056183002,0.0,60000,48,0.02055537444544442,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
124,logistic,synthetic_soft,,0.1,none,noise_rank,0.98,test,0.032515949227509756,0.9166159471397063,,,1.9538624829177624,0.49945066279177586,0.0,60000,48,0.007900363136741806,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
125,logistic,synthetic_soft,,0.1,none,noise_rank,0.99,test,0.0324012208964112,0.9148326140556561,,,1.8445404702766226,0.4715055273747679,0.0,60000,48,0.006148731649437522,0.022747759999901973,0.09122195700001612,1914,60000,0.0909969696969697,0.0009666666666666667
126,logistic,synthetic_soft,,0.25,none,raw,,val,0.06308423028337448,0.9180239173730008,0.05627519956615562,0.010992277029195028,1.6377766972287187,0.41865211297485055,0.0,60000,50,0.019613460068181765,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
127,logistic,synthetic_soft,,0.25,none,shrinkage,0.01,val,0.06308423028337448,0.9180239173730008,0.05553749550001057,0.010784443322051952,1.6292131605956879,0.4164630827413503,0.0,60000,50,0.01941732546749997,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
128,logistic,synthetic_soft,,0.25,none,shrinkage,0.05,val,0.06308423028337448,0.9180239173730008,0.05276775025002259,0.009974839454908605,1.5932522808358978,0.4072706828730744,0.0,60000,48,0.01863278706477267,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
129,logistic,synthetic_soft,,0.25,none,shrinkage,0.1,val,0.06308423028337448,0.9180239173730008,0.04950321950716552,0.009011729284194582,1.5477444963931297,0.3956378820486356,0.0,60000,45,0.017652114061363577,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
130,logistic,synthetic_soft,,0.25,none,shrinkage,0.2,val,0.06308423028337448,0.9180239173730008,0.04338712637067996,0.0072484911534837285,1.4480690737756166,0.3701586293757326,0.0,60000,40,0.01569076805454539,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
131,logistic,synthetic_soft,,0.25,none,noise_rank,0.9,val,0.06812968252554247,0.9038064381775947,,,2.3603749454171097,0.603364280358771,0.0,60000,49,0.028137971439223475,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
132,logistic,synthetic_soft,,0.25,none,noise_rank,0.95,val,0.06752368174865776,0.9145165038847899,,,2.083431403176893,0.5325713576545991,0.0,60000,50,0.019718247429100666,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
133,logistic,synthetic_soft,,0.25,none,noise_rank,0.98,val,0.06583417600043709,0.9151958962629392,,,1.8791696320115359,0.4803575105269282,0.0,60000,50,0.023792635932250783,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
134,logistic,synthetic_soft,,0.25,none,noise_rank,0.99,val,0.06431843324072792,0.9158859311127193,,,1.7578947288970619,0.44935695072802145,0.0,60000,50,0.019925819549723167,0.02212801500002115,0.16191725199996654,2175,60000,0.08019333333333334,0.0009666666666666667
135,logistic,synthetic_soft,,0.25,none,raw,,test,0.032006145789232845,0.9135526411162974,0.056555762723735414,0.01118845112443342,1.6337116203885882,0.4176129890140533,0.0,60000,49,0.010861978292934116,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
136,logistic,synthetic_soft,,0.25,none,shrinkage,0.01,test,0.032006145789232845,0.9135526411162974,0.05583193922683346,0.010977786678623546,1.6251228397442905,0.4154175058503858,0.0,60000,48,0.010753358510004696,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
137,logistic,synthetic_soft,,0.25,none,shrinkage,0.05,test,0.032006145789232845,0.9135526411162974,0.053049801353193884,0.010157035411906832,1.5890517949756202,0.4061969453581239,0.0,60000,46,0.010318879378287349,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
138,logistic,synthetic_soft,,0.25,none,shrinkage,0.1,test,0.032006145789232845,0.9135526411162974,0.049757020635894975,0.009180385990687193,1.5431977989484171,0.39447564516035455,0.0,60000,44,0.009775780463640693,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
139,logistic,synthetic_soft,,0.25,none,shrinkage,0.2,test,0.032006145789232845,0.9135526411162974,0.04359299406053251,0.007391386022168767,1.4435718108754894,0.3690090290554157,0.0,60000,39,0.00868958263434727,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
140,logistic,synthetic_soft,,0.25,none,noise_rank,0.9,test,0.0338007789074948,0.9091734078574806,,,2.357677387330214,0.602674724575701,0.0,60000,48,0.016637622594734114,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
141,logistic,synthetic_soft,,0.25,none,noise_rank,0.95,test,0.032933153847247605,0.9189354306864451,,,2.079562536824848,0.5315823894540858,0.0,60000,48,0.01910234359753471,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
142,logistic,synthetic_soft,,0.25,none,noise_rank,0.98,test,0.032306664702565595,0.91702036106167,,,1.875069426101521,0.4793094067953485,0.0,60000,48,0.009075008168208831,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
143,logistic,synthetic_soft,,0.25,none,noise_rank,0.99,test,0.032204099156506585,0.9152019365846755,,,1.754422209304705,0.4484692975655686,0.0,60000,48,0.010969020474411062,0.02212801500002115,0.09102986400000646,2175,60000,0.08019333333333334,0.0009666666666666667
144,logistic,synthetic_soft,,0.5,none,raw,,val,0.06680167763715648,0.9170865169664009,0.04692641598778287,0.00861748827668904,1.4686735442349599,0.37542558982835605,0.0,60000,48,0.04919953451415915,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
145,logistic,synthetic_soft,,0.5,none,shrinkage,0.01,val,0.06680167763715648,0.9170865169664009,0.046350873111570906,0.008457475047623631,1.4605796858744948,0.37335661979693385,0.0,60000,48,0.0487075391690176,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
146,logistic,synthetic_soft,,0.5,none,shrinkage,0.05,val,0.06680167763715648,0.9170865169664009,0.04415378944989263,0.007834289943184377,1.426040438154738,0.3645276206648143,0.0,60000,47,0.04673955778845118,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
147,logistic,synthetic_soft,,0.5,none,shrinkage,0.1,val,0.06680167763715648,0.9170865169664009,0.04153607660954952,0.007093261139235647,1.3817587388547679,0.35320823444481336,0.0,60000,44,0.04427958106274321,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
148,logistic,synthetic_soft,,0.5,none,shrinkage,0.2,val,0.06680167763715648,0.9170865169664009,0.0365839496983653,0.005737712120005969,1.2847175030096047,0.3284023384389583,0.0,60000,39,0.039359627611327275,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
149,logistic,synthetic_soft,,0.5,none,noise_rank,0.9,val,0.07105981521572205,0.9003372800603802,,,2.2787642777634165,0.5825027804288232,0.0,60000,49,0.027943238090682665,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
150,logistic,synthetic_soft,,0.5,none,noise_rank,0.95,val,0.06948948489538066,0.9111796575770371,,,1.9717760791956318,0.5040297760160625,0.0,60000,47,0.04323759657261983,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
151,logistic,synthetic_soft,,0.5,none,noise_rank,0.98,val,0.06825818781928628,0.9143905200314327,,,1.737547026604554,0.4441556259238794,0.0,60000,48,0.04681475933754331,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
152,logistic,synthetic_soft,,0.5,none,noise_rank,0.99,val,0.067715000683402,0.9151300279925767,,,1.5981638932914575,0.40852620014604146,0.0,60000,48,0.048007146925851285,0.023236257000007754,0.16156632199999876,2610,60000,0.06698888888888889,0.0009666666666666667
153,logistic,synthetic_soft,,0.5,none,raw,,test,0.03221812421009373,0.9136366303518688,0.04724070624850041,0.0088084408823113,1.463740783193633,0.37416466650697416,0.0,60000,48,0.016982912101942582,0.023236257000007754,0.0925010559999464,2610,60000,0.06698888888888889,0.0009666666666666667
154,logistic,synthetic_soft,,0.5,none,shrinkage,0.01,test,0.03221812421009373,0.9136366303518688,0.0466696039303523,0.008645793878650212,1.455559636722149,0.3720733836949528,0.0,60000,48,0.0168130829809231,0.023236257000007754,0.0925010559999464,2610,60000,0.06698888888888889,0.0009666666666666667
155,logistic,synthetic_soft,,0.5,none,shrinkage,0.05,test,0.03221812421009373,0.9136366303518688,0.0444548429877083,0.008012219988664476,1.4220273233349523,0.36350177935094236,0.0,60000,46,0.016133766496845503,0.023236257000007754,0.0925010559999464,2610,60000,0.06698888888888889,0.0009666666666666667
156,logistic,synthetic_soft,,0.5,none,shrinkage,0.1,test,0.03221812421009373,0.9136366303518688,0.041808055443930306,0.007258534406664221,1.3774901691952768,0.3521170931980548,0.0,60000,43,0.015284620891748313,0.023236257000007754,0.0925010559999464,2610,60000,0.06698888888888889,0.0009666666666666667
157,logistic,synthetic_soft,,0.5,none,shrinkage,0.2,test,0.03221812421009373,0.9136366303518688,0.036808732414742494,0.005878769177603402,1.2834145664187864,0.32806927889687215,0.0,60000,39,0.013586329681554044,0.023236257000007754,0.0925010559999464,2610,60000,0.06698888888888889,0.0009666666666666667
158,logistic,synthetic_soft,,0.5,none,noise_rank,0.9,test,0.03356243678455847,0.9051600455152625,,,2.276335798844895,0.5818820072597617,0.0,60000,46,0.026978637659119342,0.023236257000007754,0.0925010559999464,2610,60000,0.06698888888888889,0.0009666666666666667
